iso_code,continent,location,N_Year_CY,N_Month_CY,total_cases_CY,new_cases_CY,total_deaths_CY,new_deaths_CY,reproduction_rate_CY,N_Year_LY,N_Month_LY,total_cases_LY,new_cases_LY,total_deaths_LY,new_deaths_LY,reproduction_rate_LY
GNB,Africa,Guinea-Bissau,2021,7,126022.0,620.0,2225.0,7.0,42.44,2020,7,58039.0,327.0,795.0,2.0,26.86
UZB,Asia,Uzbekistan,2021,11,5698073.0,7245.0,40848.0,79.0,27.13000000000002,2020,11,2106636.0,6162.0,17824.0,44.0,27.44000000000001
COG,Africa,Congo,2021,3,290998.0,861.0,4102.0,7.0,12.030000000000005,2020,3,97.0,19.0,0.0,0.0,0.0
CIV,Africa,Cote d'Ivoire,2021,4,1360270.0,2147.0,8085.0,42.0,18.900000000000002,2020,4,20934.0,1096.0,226.0,13.0,38.85
IRN,Asia,Iran,2021,11,181216604.0,192807.0,3848345.0,3527.0,24.959999999999994,2020,11,23319184.0,349298.0,1253550.0,13382.0,34.99
PER,South America,Peru,2021,2,34491490.0,185624.0,3167553.0,18692.0,32.379999999999995,2020,2,0.0,0.0,0.0,0.0,0.0
OWID_INT,,International,2021,7,22351.0,0.0,465.0,0.0,0.0,2020,7,22351.0,0.0,465.0,0.0,0.0
IDN,Asia,Indonesia,2021,4,47761250.0,156656.0,1296529.0,4663.0,29.879999999999995,2020,4,164969.0,8590.0,14067.0,656.0,38.85
SLE,Africa,Sierra Leone,2021,8,196382.0,84.0,3744.0,1.0,20.350000000000005,2020,8,60266.0,199.0,2129.0,3.0,27.970000000000006
HND,North America,Honduras,2021,11,11310359.0,2478.0,310611.0,163.0,21.280000000000005,2020,11,3085315.0,11365.0,84449.0,249.0,30.67
GMB,Africa,Gambia,2021,7,208857.0,1630.0,5962.0,31.0,32.45,2020,7,4434.0,449.0,131.0,7.0,15.25
PYF,Oceania,French Polynesia,2021,9,1205340.0,0.0,16935.0,185.0,0.0,2020,9,33504.0,1279.0,72.0,7.0,0.0
LIE,Europe,Liechtenstein,2021,7,97977.0,56.0,1798.0,0.0,38.14000000000001,2020,7,2665.0,6.0,31.0,0.0,0.0
SMR,Europe,San Marino,2021,8,162316.0,188.0,2790.0,0.0,30.880000000000006,2020,8,22375.0,19.0,1302.0,0.0,4.64
STP,Africa,Sao Tome and Principe,2021,7,74532.0,88.0,1147.0,0.0,32.150000000000006,2020,7,23753.0,157.0,429.0,2.0,18.900000000000006
OWID_LMC,,Lower middle income,2021,6,1340583988.0,3867052.0,21806281.0,94600.0,0.0,2020,6,33066786.0,962481.0,1023673.0,25720.0,0.0
OWID_EUN,,European Union,2021,4,878440681.0,4004324.0,19639470.0,71782.0,0.0,2020,4,22521573.0,590975.0,2161293.0,76389.0,0.0
MOZ,Africa,Mozambique,2021,3,2000023.0,8229.0,22451.0,134.0,22.720000000000002,2020,3,56.0,8.0,0.0,0.0,0.0
AFG,Asia,Afghanistan,2021,12,4889195.0,795.0,227309.0,48.0,32.35,2020,12,1539551.0,6115.0,62050.0,426.0,30.24
MEX,North America,Mexico,2021,5,73811722.0,68987.0,6830938.0,6661.0,30.41,2020,5,1560343.0,71440.0,165485.0,8071.0,40.010000000000005
OWID_AFR,,Africa,2021,9,242817919.0,520368.0,6127684.0,14129.0,0.0,2020,9,41152727.0,229701.0,992660.0,6051.0,0.0
OWID_SAM,,South America,2021,8,1125028761.0,1380080.0,34495771.0,40470.0,0.0,2020,8,162835582.0,2198437.0,6693671.0,66502.0,0.0
NER,Africa,Niger,2021,8,177904.0,226.0,6089.0,4.0,35.11,2020,8,36069.0,42.0,2139.0,0.0,22.29
VNM,Asia,Vietnam,2021,7,1884501.0,133008.0,10060.0,1225.0,49.27,2020,7,12278.0,203.0,3.0,3.0,28.35
VEN,South America,Venezuela,2021,6,7636758.0,38547.0,86352.0,473.0,30.05999999999999,2020,6,101886.0,4322.0,880.0,37.0,39.08
TWN,Asia,Taiwan,2021,11,494937.0,189.0,25432.0,1.0,32.99000000000001,2020,11,18038.0,120.0,210.0,0.0,34.28999999999999
SYR,Asia,Syria,2021,3,525778.0,3321.0,35058.0,238.0,37.230000000000004,2020,3,52.0,10.0,5.0,2.0,0.0
VGB,North America,British Virgin Islands,2021,4,5472.0,41.0,30.0,0.0,0.0,2020,4,121.0,3.0,12.0,1.0,0.0
HKG,Asia,Hong Kong,2021,1,297899.0,1606.0,5059.0,33.0,0.0,2020,1,65.0,12.0,0.0,0.0,0.0
SGP,Asia,Singapore,2021,1,1831362.0,937.0,899.0,0.0,35.5,2020,1,53.0,13.0,0.0,0.0,0.0
UGA,Africa,Uganda,2021,11,3808063.0,1379.0,97188.0,37.0,26.900000000000002,2020,11,489403.0,7964.0,4626.0,94.0,35.21
TCA,North America,Turks and Caicos Islands,2021,3,69457.0,215.0,481.0,3.0,0.0,2020,3,18.0,5.0,0.0,0.0,0.0
TLS,Asia,Timor,2021,3,8190.0,491.0,0.0,0.0,42.879999999999995,2020,3,10.0,1.0,0.0,0.0,0.0
POL,Europe,Poland,2021,12,120216939.0,568154.0,2798438.0,13471.0,27.769999999999992,2020,12,35868875.0,304067.0,731780.0,11404.0,26.56
BTN,Asia,Bhutan,2021,6,55636.0,480.0,30.0,0.0,30.69,2020,6,1897.0,34.0,0.0,0.0,0.0
LIE,Europe,Liechtenstein,2021,9,105086.0,166.0,1740.0,0.0,24.69,2020,9,3377.0,12.0,30.0,0.0,22.8
OWID_EUR,,Europe,2021,2,914608552.0,4067282.0,21494544.0,110714.0,0.0,2020,2,6068.0,1489.0,122.0,32.0,0.0
FRO,Europe,Faeroe Islands,2021,11,88831.0,1481.0,268.0,11.0,0.0,2020,11,14938.0,8.0,0.0,0.0,0.0
JOR,Asia,Jordan,2021,12,31631939.0,109462.0,375984.0,1045.0,28.99,2020,12,8196380.0,75064.0,105737.0,1083.0,25.28000000000001
FJI,Oceania,Fiji,2021,11,1571501.0,365.0,20584.0,22.0,25.200000000000006,2020,11,1065.0,8.0,60.0,0.0,0.0
MMR,Asia,Myanmar,2021,9,13127175.0,64794.0,502280.0,2346.0,26.370000000000008,2020,9,150402.0,12491.0,2523.0,304.0,52.07999999999999
MLT,Europe,Malta,2021,5,944429.0,243.0,12933.0,6.0,18.990000000000002,2020,5,16920.0,153.0,181.0,5.0,30.560000000000006
OWID_AFR,,Africa,2021,5,145550269.0,282631.0,3918316.0,8851.0,0.0,2020,5,2646593.0,107798.0,86007.0,2588.0,0.0
CUB,North America,Cuba,2021,10,28750628.0,74573.0,247072.0,800.0,19.589999999999996,2020,10,192396.0,1290.0,3876.0,6.0,31.260000000000005
PAN,North America,Panama,2021,4,10799722.0,9525.0,185333.0,118.0,29.0,2020,4,112687.0,5351.0,3087.0,158.0,39.79
CIV,Africa,Cote d'Ivoire,2021,8,1632109.0,5534.0,11559.0,112.0,38.180000000000014,2020,8,528765.0,2020.0,3376.0,15.0,26.46
IDN,Asia,Indonesia,2021,8,118769332.0,680143.0,3638566.0,38904.0,23.810000000000002,2020,8,4336124.0,66420.0,192605.0,2286.0,33.57000000000001
DNK,Europe,Denmark,2021,2,5735358.0,12723.0,63827.0,236.0,25.769999999999996,2020,2,5.0,3.0,0.0,0.0,0.0
LVA,Europe,Latvia,2021,5,3941911.0,14641.0,70175.0,245.0,27.740000000000006,2020,5,30402.0,208.0,613.0,9.0,25.61
PYF,Oceania,French Polynesia,2021,5,583305.0,112.0,4377.0,1.0,0.0,2020,5,1852.0,2.0,0.0,0.0,0.0
GEO,Asia,Georgia,2021,3,8552929.0,11003.0,113354.0,268.0,32.209999999999994,2020,3,1256.0,109.0,0.0,0.0,0.92
ERI,Africa,Eritrea,2021,9,200062.0,80.0,1205.0,4.0,32.510000000000005,2020,9,10664.0,56.0,0.0,0.0,11.35
SEN,Africa,Senegal,2021,4,1188702.0,1639.0,32541.0,56.0,25.040000000000003,2020,4,12025.0,758.0,118.0,9.0,39.87
BLZ,North America,Belize,2021,5,394656.0,141.0,10017.0,1.0,35.160000000000004,2020,5,558.0,0.0,62.0,0.0,0.0
EST,Europe,Estonia,2021,2,1495578.0,21392.0,14034.0,170.0,32.57,2020,2,3.0,1.0,0.0,0.0,0.0
ARG,South America,Argentina,2021,5,103825064.0,804421.0,2196043.0,14228.0,33.330000000000005,2020,5,275556.0,12423.0,11562.0,321.0,42.13999999999999
NLD,Europe,Netherlands,2021,8,59139921.0,76493.0,556667.0,200.0,26.799999999999997,2020,8,1951953.0,16714.0,192069.0,79.0,38.4
ITA,Europe,Italy,2021,8,137830596.0,189963.0,3984943.0,1158.0,33.36,2020,8,7919622.0,21677.0,1095146.0,342.0,41.67000000000001
SLV,North America,El Salvador,2021,5,2211747.0,4504.0,67769.0,125.0,35.87000000000001,2020,5,41262.0,2122.0,809.0,36.0,39.29000000000001
OWID_AFR,,Africa,2021,10,261090266.0,188625.0,6670134.0,7827.0,0.0,2020,10,50495022.0,303545.0,1218154.0,6990.0,0.0
OWID_SAM,,South America,2021,4,691781109.0,3730133.0,21369851.0,134125.0,0.0,2020,4,2289404.0,165752.0,142664.0,12057.0,0.0
COL,South America,Colombia,2021,7,141879726.0,544338.0,3558500.0,14179.0,24.750000000000004,2020,7,5680255.0,197662.0,195663.0,6771.0,38.06000000000001
ESP,Europe,Spain,2021,12,171026150.0,1130561.0,2748437.0,1353.0,53.38,2020,12,55067758.0,280078.0,1497045.0,5768.0,33.16
SDN,Africa,Sudan,2021,5,1077066.0,1551.0,76830.0,282.0,23.19,2020,5,71755.0,4425.0,3524.0,255.0,42.650000000000006
KWT,Asia,Kuwait,2021,7,11816814.0,41144.0,67427.0,351.0,27.140000000000004,2020,7,1776417.0,20762.0,12450.0,93.0,30.4
TJK,Asia,Tajikistan,2021,8,511577.0,1770.0,3848.0,3.0,27.51999999999999,2020,8,248207.0,1184.0,1985.0,8.0,29.330000000000002
BRA,South America,Brazil,2021,4,412942432.0,1911712.0,10968427.0,82392.0,29.04,2020,4,1048506.0,81470.0,66571.0,5805.0,47.23999999999999
VGB,North America,British Virgin Islands,2021,8,78894.0,68.0,1105.0,6.0,0.0,2020,8,508.0,39.0,31.0,0.0,0.0
SYC,Africa,Seychelles,2021,6,410644.0,4203.0,1424.0,16.0,29.799999999999994,2020,6,539.0,70.0,0.0,0.0,0.0
CAN,North America,Canada,2021,2,23279070.0,87508.0,594373.0,1954.0,24.93,2020,2,239.0,17.0,0.0,0.0,0.0
KNA,North America,Saint Kitts and Nevis,2021,11,82331.0,117.0,805.0,5.0,20.709999999999994,2020,11,593.0,3.0,0.0,0.0,0.0
GTM,North America,Guatemala,2021,7,10238191.0,74901.0,305030.0,1124.0,35.31000000000001,2020,7,1062083.0,31693.0,42253.0,1151.0,35.34
TLS,Asia,Timor,2021,10,610711.0,292.0,3709.0,5.0,16.030000000000005,2020,10,894.0,2.0,0.0,0.0,0.0
TTO,North America,Trinidad and Tobago,2021,5,519033.0,13085.0,9391.0,326.0,39.510000000000005,2020,5,3598.0,1.0,248.0,0.0,0.5500000000000002
MKD,Europe,North Macedonia,2021,3,3572167.0,27235.0,105174.0,644.0,37.410000000000004,2020,3,2469.0,328.0,40.0,9.0,11.88
BLZ,North America,Belize,2021,10,741030.0,5997.0,14075.0,77.0,35.230000000000004,2020,10,84329.0,1495.0,1286.0,32.0,35.629999999999995
BTN,Asia,Bhutan,2021,9,77918.0,5.0,90.0,0.0,10.58,2020,9,7485.0,57.0,0.0,0.0,22.890000000000008
NAM,Africa,Namibia,2021,3,1287688.0,5294.0,14635.0,99.0,30.609999999999996,2020,3,97.0,11.0,0.0,0.0,0.0
JPN,Asia,Japan,2021,1,9914215.0,154991.0,140778.0,2261.0,32.629999999999995,2020,1,56.0,13.0,0.0,0.0,0.0
ZAF,Africa,South Africa,2021,9,85863338.0,125013.0,2561800.0,5365.0,19.64,2020,9,19588033.0,47298.0,468375.0,2585.0,25.880000000000003
ALB,Europe,Albania,2021,2,2610775.0,29040.0,44037.0,416.0,29.480000000000008,2020,2,0.0,0.0,0.0,0.0,0.0
MRT,Africa,Mauritania,2021,3,542837.0,640.0,13784.0,8.0,32.980000000000004,2020,3,46.0,6.0,2.0,1.0,0.0
KWT,Asia,Kuwait,2021,9,12328118.0,1795.0,73050.0,30.0,20.069999999999997,2020,9,2885759.0,20073.0,17095.0,79.0,29.699999999999992
NGA,Africa,Nigeria,2021,2,4086780.0,24415.0,49274.0,321.0,23.169999999999998,2020,2,2.0,1.0,0.0,0.0,0.0
KGZ,Asia,Kyrgyzstan,2021,7,4519651.0,37889.0,66891.0,325.0,31.66,2020,7,597522.0,30299.0,18863.0,1317.0,31.70000000000001
CRI,North America,Costa Rica,2021,5,8848736.0,67995.0,111862.0,810.0,35.660000000000004,2020,5,26697.0,337.0,260.0,4.0,37.08999999999999
SDN,Africa,Sudan,2021,4,982035.0,2111.0,65783.0,286.0,21.07,2020,4,2897.0,368.0,282.0,29.0,14.060000000000002
BHR,Asia,Bahrain,2021,6,7750838.0,25296.0,36929.0,372.0,18.239999999999995,2020,6,575360.0,15360.0,1441.0,68.0,33.28
CHE,Europe,Switzerland,2021,6,21010449.0,8264.0,322540.0,61.0,20.679999999999996,2020,6,935609.0,852.0,54083.0,13.0,35.4
UGA,Africa,Uganda,2021,3,1258743.0,510.0,10360.0,1.0,30.639999999999993,2020,3,211.0,44.0,0.0,0.0,0.0
BRN,Asia,Brunei,2021,11,427414.0,1928.0,2839.0,9.0,24.4,2020,11,4455.0,2.0,90.0,0.0,0.5500000000000002
THA,Asia,Thailand,2021,3,847265.0,2912.0,2741.0,11.0,31.839999999999996,2020,3,13480.0,1609.0,72.0,10.0,29.479999999999997
PHL,Asia,Philippines,2021,2,15404710.0,50734.0,324542.0,1569.0,29.170000000000005,2020,2,80.0,2.0,28.0,1.0,0.0
SMR,Europe,San Marino,2021,5,157600.0,30.0,2790.0,0.0,11.209999999999999,2020,5,19954.0,124.0,1279.0,1.0,17.28
BEN,Africa,Benin,2021,11,744816.0,101.0,4830.0,0.0,12.720000000000006,2020,11,85621.0,372.0,1284.0,2.0,29.02000000000001
OWID_EUR,,Europe,2021,3,1153805413.0,5575876.0,26826882.0,100300.0,0.0,2020,3,4058534.0,463360.0,228126.0,31139.0,0.0
ERI,Africa,Eritrea,2021,8,204740.0,95.0,1127.0,3.0,26.57,2020,8,9178.0,40.0,0.0,0.0,10.039999999999997
ABW,North America,Aruba,2021,3,265688.0,1552.0,2463.0,13.0,0.0,2020,3,338.0,55.0,0.0,0.0,0.0
AFG,Asia,Afghanistan,2021,7,4241348.0,28495.0,184478.0,1837.0,25.569999999999993,2020,7,1079412.0,5183.0,33439.0,536.0,24.110000000000003
OWID_AFR,,Africa,2021,6,153735644.0,664218.0,4083295.0,12301.0,0.0,2020,6,7890756.0,258340.0,210010.0,5924.0,0.0
DOM,North America,Dominican Republic,2021,3,7652946.0,13110.0,100163.0,225.0,27.090000000000007,2020,3,6140.0,1109.0,220.0,51.0,22.05
SUR,South America,Suriname,2021,8,835081.0,3942.0,21223.0,72.0,36.42,2020,8,92088.0,2384.0,1430.0,45.0,32.61000000000001
NIC,North America,Nicaragua,2021,6,231669.0,854.0,5646.0,5.0,8.739999999999998,2020,6,49303.0,1760.0,1791.0,48.0,40.37999999999999
CUB,North America,Cuba,2021,3,1949383.0,25484.0,11676.0,102.0,31.46,2020,3,1020.0,186.0,28.0,6.0,4.09
CYP,Europe,Cyprus,2021,10,3784961.0,3874.0,17458.0,23.0,34.72,2020,10,79706.0,2474.0,753.0,3.0,49.54
IMN,Europe,Isle of Man,2021,4,47330.0,18.0,870.0,0.0,0.0,2020,4,7134.0,255.0,228.0,21.0,0.0
BEL,Europe,Belgium,2021,6,32292651.0,23130.0,752857.0,218.0,24.27,2020,6,1801706.0,3046.0,289543.0,280.0,25.35
CZE,Europe,Czechia,2021,8,51968562.0,5613.0,941777.0,31.0,31.909999999999997,2020,8,628547.0,8044.0,12429.0,42.0,36.38
IND,Asia,India,2021,11,1033703398.0,310962.0,13923571.0,10810.0,27.07,2020,11,265835139.0,1278727.0,3909675.0,15510.0,28.439999999999998
BES,North America,Bonaire Sint Eustatius and Saba,2021,8,54280.0,84.0,527.0,0.0,0.0,2020,8,408.0,4.0,0.0,0.0,0.0
LCA,North America,Saint Lucia,2021,9,302648.0,3240.0,4402.0,97.0,30.490000000000006,2020,9,802.0,1.0,0.0,0.0,0.0
TTO,North America,Trinidad and Tobago,2021,9,1434080.0,5862.0,41800.0,191.0,30.569999999999997,2020,9,98238.0,2772.0,1606.0,54.0,31.11
FRA,Europe,France,2021,1,91027550.0,577182.0,2177206.0,11425.0,33.93,2020,1,30.0,5.0,0.0,0.0,0.0
FRA,Europe,France,2021,6,173460177.0,108355.0,3315391.0,1566.0,22.360000000000003,2020,6,5920043.0,13265.0,883625.0,1041.0,28.51
ZAF,Africa,South Africa,2021,6,53680896.0,308355.0,1747885.0,4141.0,40.26,2020,6,2421471.0,118526.0,48178.0,1974.0,40.809999999999995
YEM,Asia,Yemen,2021,10,294286.0,724.0,55978.0,168.0,26.58999999999999,2020,10,63654.0,29.0,18462.0,12.0,17.390000000000004
MHL,Oceania,Marshall Islands,2021,12,124.0,0.0,0.0,0.0,0.0,2020,12,124.0,0.0,0.0,0.0,0.0
SDN,Africa,Sudan,2021,8,1161824.0,571.0,86960.0,55.0,15.16,2020,8,385040.0,1610.0,24645.0,77.0,29.730000000000008
AUT,Europe,Austria,2021,4,17593916.0,72641.0,294285.0,866.0,27.21,2020,4,417242.0,5272.0,11663.0,456.0,17.5
CRI,North America,Costa Rica,2021,6,10358999.0,48952.0,131892.0,626.0,29.610000000000003,2020,6,58319.0,2403.0,356.0,6.0,44.44999999999999
KGZ,Asia,Kyrgyzstan,2021,5,3111239.0,9454.0,52859.0,204.0,32.71000000000001,2020,5,36450.0,1002.0,407.0,8.0,36.690000000000005
KEN,Africa,Kenya,2021,3,3634398.0,28085.0,61069.0,297.0,43.099999999999994,2020,3,370.0,59.0,6.0,1.0,0.0
CUW,North America,Curacao,2021,12,563616.0,3924.0,5678.0,11.0,0.0,2020,12,112858.0,1881.0,325.0,10.0,0.0
TCD,Africa,Chad,2021,3,133784.0,560.0,4730.0,24.0,28.17000000000001,2020,3,35.0,7.0,0.0,0.0,0.0
MDG,Africa,Madagascar,2021,6,1257988.0,874.0,26571.0,74.0,21.58000000000001,2020,6,42217.0,1443.0,356.0,14.0,38.96999999999999
MLI,Africa,Mali,2021,7,449503.0,158.0,16396.0,7.0,33.43,2020,7,75197.0,354.0,3753.0,8.0,25.349999999999994
MWI,Africa,Malawi,2021,7,1332324.0,16221.0,41833.0,439.0,43.38999999999999,2020,7,82400.0,2854.0,1690.0,100.0,36.7
PAK,Asia,Pakistan,2021,8,34221503.0,128851.0,762265.0,2467.0,32.239999999999995,2020,8,8934372.0,17544.0,190801.0,343.0,25.22999999999999
ARM,Asia,Armenia,2021,4,6176164.0,23425.0,114772.0,593.0,27.930000000000003,2020,4,36511.0,1534.0,527.0,29.0,35.52999999999999
NLD,Europe,Netherlands,2021,2,28959107.0,110419.0,416349.0,1565.0,27.500000000000004,2020,2,8.0,6.0,0.0,0.0,0.0
OWID_UMC,,Upper middle income,2021,8,2054149465.0,6335965.0,56636384.0,129297.0,0.0,2020,8,250353889.0,2991321.0,9870483.0,99463.0,0.0
JPN,Asia,Japan,2021,9,49375732.0,210700.0,508753.0,1584.0,16.98,2020,9,2296922.0,15194.0,43822.0,275.0,26.79000000000001
DOM,North America,Dominican Republic,2021,11,11894089.0,25584.0,125185.0,74.0,27.879999999999995,2020,11,4036491.0,16970.0,68649.0,86.0,33.78
MEX,North America,Mexico,2021,10,116125639.0,142988.0,8795166.0,10858.0,26.859999999999996,2020,10,26077771.0,181746.0,2649132.0,14107.0,32.53000000000001
ZAF,Africa,South Africa,2021,5,50121593.0,84407.0,1714880.0,2156.0,39.81000000000002,2020,5,497374.0,27036.0,9779.0,580.0,43.839999999999996
SSD,Africa,South Sudan,2021,7,338612.0,215.0,3635.0,2.0,20.97,2020,7,66680.0,315.0,1294.0,8.0,22.379999999999995
PRY,South America,Paraguay,2021,6,11849589.0,67898.0,332453.0,3709.0,27.19,2020,6,41461.0,1235.0,372.0,6.0,39.21999999999999
IRQ,Asia,Iraq,2021,10,63018464.0,51945.0,704784.0,910.0,26.48,2020,10,13048781.0,109649.0,313539.0,1729.0,29.55
DNK,Europe,Denmark,2021,5,8258194.0,30673.0,77569.0,33.0,33.13,2020,5,332671.0,2511.0,16639.0,122.0,23.73
DMA,North America,Dominica,2021,4,5029.0,13.0,0.0,0.0,3.6500000000000017,2020,4,460.0,4.0,0.0,0.0,0.0
HUN,Europe,Hungary,2021,10,25969172.0,40714.0,942673.0,539.0,48.84999999999999,2020,10,1426535.0,48860.0,35632.0,985.0,38.55
LSO,Africa,Lesotho,2021,9,431850.0,0.0,12090.0,0.0,4.939999999999999,2020,9,39807.0,510.0,987.0,5.0,32.27
KNA,North America,Saint Kitts and Nevis,2021,8,23229.0,498.0,93.0,0.0,48.22,2020,8,527.0,0.0,0.0,0.0,0.0
KNA,North America,Saint Kitts and Nevis,2021,10,75868.0,751.0,598.0,10.0,26.02,2020,10,589.0,0.0,0.0,0.0,0.0
TGO,Africa,Togo,2021,4,364486.0,2718.0,3524.0,14.0,24.71,2020,4,2313.0,82.0,133.0,8.0,0.85
OWID_OCE,,Oceania,2021,1,1532230.0,1757.0,33171.0,17.0,0.0,2020,1,38.0,9.0,0.0,0.0,0.0
BEN,Africa,Benin,2021,3,203298.0,1666.0,2576.0,20.0,22.86999999999999,2020,3,68.0,9.0,0.0,0.0,0.0
LTU,Europe,Lithuania,2021,12,15397038.0,49299.0,219127.0,650.0,30.610000000000007,2020,12,3142080.0,80644.0,36222.0,1176.0,33.6
MKD,Europe,North Macedonia,2021,2,2725082.0,10094.0,83970.0,282.0,31.539999999999996,2020,2,4.0,1.0,0.0,0.0,0.0
AIA,North America,Anguilla,2021,9,9756.0,192.0,10.0,1.0,0.0,2020,9,90.0,0.0,0.0,0.0,0.0
NPL,Asia,Nepal,2021,11,24521548.0,8796.0,344355.0,119.0,25.88,2020,11,6233158.0,62709.0,36885.0,571.0,26.400000000000002
ZWE,Africa,Zimbabwe,2021,7,2471417.0,58996.0,79087.0,1743.0,37.82,2020,7,48113.0,2578.0,721.0,60.0,50.160000000000004
GUY,South America,Guyana,2021,10,1058300.0,3721.0,26660.0,127.0,27.5,2020,10,112427.0,1268.0,3310.0,44.0,30.230000000000004
MEX,North America,Mexico,2021,9,105987673.0,311813.0,8084319.0,18181.0,26.8,2020,9,20309152.0,143656.0,2150492.0,13232.0,30.19000000000001
OWID_NAM,,North America,2021,12,1880316377.0,6784614.0,37171702.0,52403.0,0.0,2020,12,611326244.0,7184055.0,14251833.0,107067.0,0.0
SUR,South America,Suriname,2021,4,287403.0,1241.0,5603.0,27.0,46.78000000000001,2020,4,300.0,1.0,28.0,1.0,0.0
COG,Africa,Congo,2021,7,400907.0,590.0,5316.0,13.0,20.220000000000002,2020,7,73328.0,2113.0,1496.0,17.0,22.92
PSE,Asia,Palestine,2021,8,10047575.0,25544.0,112568.0,77.0,51.61000000000001,2020,8,519581.0,10892.0,3524.0,70.0,34.239999999999995
PAN,North America,Panama,2021,7,13035398.0,31877.0,207126.0,278.0,31.319999999999993,2020,7,1544999.0,31706.0,31805.0,790.0,32.980000000000004
HRV,Europe,Croatia,2021,7,11206532.0,3743.0,255271.0,53.0,35.510000000000005,2020,7,124811.0,2362.0,3808.0,38.0,35.110000000000014
CRI,North America,Costa Rica,2021,10,17037685.0,27513.0,210011.0,643.0,24.389999999999993,2020,10,2901099.0,34211.0,35904.0,481.0,31.099999999999984
TJK,Asia,Tajikistan,2021,11,524673.0,7.0,3750.0,0.0,-0.01,2020,11,347767.0,1178.0,2536.0,4.0,29.739999999999995
BWA,Africa,Botswana,2021,12,6264669.0,24441.0,75195.0,26.0,35.41,2020,12,398982.0,4063.0,1162.0,8.0,37.71
MDA,Europe,Moldova,2021,11,10600649.0,26006.0,255958.0,1329.0,24.819999999999997,2020,11,2719636.0,31324.0,61162.0,519.0,34.5
KNA,North America,Saint Kitts and Nevis,2021,6,7210.0,378.0,33.0,3.0,16.54,2020,6,450.0,0.0,0.0,0.0,0.0
SHN,Africa,Saint Helena,2021,10,124.0,0.0,0.0,0.0,0.0,2020,10,62.0,0.0,0.0,0.0,0.0
CPV,Africa,Cape Verde,2021,12,1203771.0,3362.0,10891.0,3.0,61.57000000000001,2020,12,353444.0,1079.0,3415.0,8.0,26.419999999999998
RUS,Europe,Russia,2021,9,213257211.0,580407.0,5761069.0,23540.0,30.71,2020,9,32289140.0,178397.0,565674.0,3502.0,32.81000000000001
UKR,Europe,Ukraine,2021,3,47885644.0,329501.0,947071.0,7052.0,37.14,2020,3,3064.0,645.0,89.0,17.0,14.41
BDI,Africa,Burundi,2021,7,184393.0,1628.0,252.0,1.0,35.860000000000014,2020,7,8597.0,217.0,31.0,0.0,19.62000000000001
FJI,Oceania,Fiji,2021,5,6285.0,321.0,107.0,2.0,39.31000000000001,2020,5,558.0,0.0,0.0,0.0,0.0
ARG,South America,Argentina,2021,1,55312462.0,301725.0,1412028.0,4729.0,32.65,2020,1,0.0,0.0,0.0,0.0,0.0
ARG,South America,Argentina,2021,7,146386195.0,459390.0,3120501.0,11417.0,28.20000000000001,2020,7,3728771.0,126772.0,69223.0,2236.0,37.12999999999999
SUR,South America,Suriname,2021,12,1592878.0,1598.0,36582.0,22.0,40.589999999999996,2020,12,172469.0,898.0,3654.0,5.0,47.650000000000006
AUS,Oceania,Australia,2021,9,2437687.0,52088.0,34262.0,299.0,34.13,2020,9,800899.0,1277.0,24475.0,231.0,17.580000000000002
NIC,North America,Nicaragua,2021,12,538599.0,233.0,6657.0,5.0,36.779999999999994,2020,12,183612.0,262.0,5043.0,5.0,12.040000000000003
KGZ,Asia,Kyrgyzstan,2021,6,3384472.0,20274.0,57170.0,192.0,36.99,2020,6,87845.0,3758.0,973.0,45.0,43.75000000000001
NCL,Oceania,New Caledonia,2021,11,349495.0,1191.0,8166.0,11.0,0.0,2020,11,906.0,5.0,0.0,0.0,0.0
IRQ,Asia,Iraq,2021,7,45815638.0,280695.0,552846.0,1471.0,35.57000000000001,2020,7,2680051.0,75500.0,107877.0,2798.0,33.31
IRL,Europe,Ireland,2021,10,12868314.0,55662.0,165110.0,187.0,34.919999999999995,2020,10,1495470.0,25301.0,57316.0,109.0,37.220000000000006
PER,South America,Peru,2021,7,64712368.0,59328.0,6037147.0,4022.0,28.660000000000007,2020,7,10661731.0,122279.0,1458928.0,18084.0,33.90000000000001
BGD,Asia,Bangladesh,2021,7,33434499.0,336226.0,542385.0,6182.0,36.61000000000001,2020,7,6049862.0,92178.0,77720.0,1264.0,28.96
CHL,South America,Chile,2021,2,21754084.0,97516.0,546762.0,2120.0,27.610000000000007,2020,2,14.0,2.0,0.0,0.0,0.0
RWA,Africa,Rwanda,2021,12,3180794.0,11437.0,41691.0,8.0,61.38,2020,12,216567.0,2449.0,1895.0,43.0,39.389999999999986
BDI,Africa,Burundi,2021,10,601385.0,2311.0,1178.0,0.0,23.150000000000002,2020,10,16650.0,77.0,31.0,0.0,25.630000000000003
MWI,Africa,Malawi,2021,5,1060848.0,260.0,35730.0,7.0,29.770000000000003,2020,5,2747.0,247.0,101.0,1.0,10.59
TUN,Africa,Tunisia,2021,9,20726903.0,43156.0,729030.0,1439.0,23.950000000000006,2020,9,273502.0,14610.0,4155.0,188.0,44.730000000000004
SAU,Asia,Saudi Arabia,2021,10,16984009.0,1483.0,271492.0,78.0,28.85999999999999,2020,10,10580404.0,12677.0,158905.0,634.0,28.959999999999994
