iso_code,continent,location,N_Year,N_Month,N_YM,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,reproduction_rate
BRB,North America,Barbados,2020,3,202003,255.0,34.0,0.0,0.0,886.313,118.17399999999999,0.0,0.0,0.0
PSE,Asia,Palestine,2020,5,202005,12240.0,104.0,71.0,1.0,2343.592,19.909,13.591999999999997,0.191,31.02
TKM,Asia,Turkmenistan,2021,6,202106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LBY,Africa,Libya,2021,5,202105,5631248.0,8268.0,95699.0,97.0,809257.3469999998,1188.179,13752.745999999997,13.940999999999997,28.290000000000003
ARE,Asia,United Arab Emirates,2021,7,202107,20393836.0,47951.0,58454.0,138.0,2041203.74,4799.378000000001,5850.615000000001,13.809000000000005,29.139999999999983
TCA,North America,Turks and Caicos Islands,2021,2,202102,51735.0,611.0,331.0,5.0,1318895.63,15576.401999999998,8438.285000000002,127.466,0.0
TCD,Africa,Chad,2021,6,202106,148325.0,20.0,5217.0,1.0,8768.850999999997,1.1799999999999997,308.433,0.059,21.279999999999998
RUS,Europe,Russia,2020,9,202009,32289140.0,178397.0,565674.0,3502.0,221291.84199999998,1222.6349999999998,3876.816,23.999000000000006,32.81000000000001
TUV,Oceania,Tuvalu,2021,10,202110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GGY,Europe,Guernsey,2021,3,202103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRN,Asia,Brunei,2021,10,202110,320523.0,6014.0,2170.0,46.0,725933.796,13620.757,4914.700999999999,104.18600000000002,31.310000000000002
MYS,Asia,Malaysia,2020,9,202009,302097.0,1884.0,3911.0,9.0,9216.964999999998,57.483000000000004,119.321,0.279,49.63999999999999
KHM,Asia,Cambodia,2020,10,202010,8809.0,14.0,0.0,0.0,519.8239999999998,0.8259999999999998,0.0,0.0,21.33
TUN,Africa,Tunisia,2021,11,202111,21460418.0,4825.0,759438.0,132.0,1797992.8219999997,404.24800000000005,63627.095000000016,11.059999999999997,23.26
TGO,Africa,Togo,2021,11,202111,785065.0,186.0,7288.0,1.0,92597.61499999999,21.941000000000003,859.6240000000003,0.118,29.300000000000004
BDI,Africa,Burundi,2020,11,202011,19096.0,103.0,30.0,0.0,1558.162,8.405,2.46,0.0,28.219999999999988
GMB,Africa,Gambia,2020,12,202012,117237.0,55.0,3816.0,1.0,47141.12499999999,22.113999999999997,1534.4070000000006,0.402,25.069999999999997
LUX,Europe,Luxembourg,2020,8,202008,225779.0,-70.0,3780.0,10.0,355661.65800000005,-110.26799999999974,5954.501999999996,15.750999999999998,27.720000000000002
BTN,Asia,Bhutan,2020,5,202005,561.0,36.0,0.0,0.0,719.3310000000001,46.159000000000006,0.0,0.0,0.0
OWID_OCE,,Oceania,2021,9,202109,5901166.0,66795.0,75935.0,769.0,136538.00000000003,1545.466,1756.9449999999995,17.792,0.0
STP,Africa,Sao Tome and Principe,2021,4,202104,68164.0,79.0,1048.0,1.0,305170.04800000007,353.683,4691.896000000001,4.477,20.59
ERI,Africa,Eritrea,2021,10,202110,209823.0,112.0,1356.0,3.0,58260.506000000016,31.097999999999995,376.51600000000013,0.8340000000000001,37.78999999999999
NPL,Asia,Nepal,2021,2,202102,7636928.0,3184.0,60803.0,745.0,257352.945,107.29500000000002,2048.97,25.104,22.09
NCL,Oceania,New Caledonia,2021,2,202102,1461.0,11.0,0.0,0.0,5069.097000000001,38.166,0.0,0.0,0.0
AIA,North America,Anguilla,2020,3,202003,8.0,2.0,0.0,0.0,528.924,132.231,0.0,0.0,0.0
NLD,Europe,Netherlands,2020,12,202012,20230401.0,273893.0,320330.0,2058.0,1178028.902,15948.959000000003,18653.015,119.83699999999999,35.309999999999995
FJI,Oceania,Fiji,2022,1,202201,909780.0,6086.0,11385.0,32.0,1007621.0050000001,6740.511,12609.386000000002,35.442,25.200000000000003
NRU,Oceania,Nauru,2021,11,202111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZAF,Africa,South Africa,2020,4,202004,88044.0,4294.0,1363.0,98.0,1466.372,71.516,22.7,1.6350000000000002,37.99
GNQ,Africa,Equatorial Guinea,2021,9,202109,325218.0,2885.0,4051.0,21.0,224305.13800000006,1989.805,2794.000000000001,14.483999999999998,34.94
MUS,Africa,Mauritius,2022,1,202201,385734.0,1357.0,3840.0,0.0,302909.94100000005,1065.6280000000002,3015.4879999999994,0.0,15.23
MUS,Africa,Mauritius,2021,12,202112,704146.0,1950.0,7440.0,0.0,552953.128,1531.302,5842.507999999997,0.0,27.739999999999995
ZAF,Africa,South Africa,2020,6,202006,2421471.0,118526.0,48178.0,1974.0,40329.623,1974.0510000000002,802.4049999999999,32.876000000000005,40.809999999999995
SLV,North America,El Salvador,2020,8,202008,692113.0,9097.0,18654.0,269.0,106176.729,1395.5669999999996,2861.7019999999998,41.26800000000001,29.11999999999999
SOM,Africa,Somalia,2021,12,202112,719709.0,516.0,41297.0,6.0,43993.328000000016,31.541,2524.3469999999998,0.367,6.5100000000000025
HND,North America,Honduras,2020,5,202005,86306.0,4431.0,4322.0,141.0,8576.570000000003,440.32400000000007,429.491,14.008000000000001,41.529999999999994
NIU,Oceania,Niue,2021,7,202107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VNM,Asia,Vietnam,2021,3,202103,78997.0,155.0,1085.0,0.0,804.707,1.5799999999999994,11.066999999999997,0.0,24.99
COG,Africa,Congo,2021,12,202112,598694.0,1119.0,11217.0,13.0,105832.10799999995,197.807,1982.846,2.299,21.290000000000003
NIC,North America,Nicaragua,2021,3,202103,203458.0,232.0,5443.0,5.0,30356.085000000003,34.615,812.1010000000001,0.745,7.0800000000000045
CHL,South America,Chile,2021,12,202112,55395307.0,43743.0,1201811.0,769.0,2883315.8069999996,2276.814999999999,62554.047000000006,40.02100000000001,28.02
NZL,Oceania,New Zealand,2021,5,202105,82193.0,60.0,806.0,0.0,16045.170999999997,11.710000000000003,157.35599999999988,0.0,29.459999999999997
IND,Asia,India,2020,5,202005,3088494.0,155746.0,94154.0,4254.0,2216.503,111.774,67.571,3.056,41.19
MSR,North America,Montserrat,2021,12,202112,1378.0,2.0,31.0,0.0,276651.2779999999,401.526,6223.652999999998,0.0,0.0
MNG,Asia,Mongolia,2021,5,202105,1517738.0,21154.0,6433.0,161.0,455875.47,6353.922999999998,1932.2480000000005,48.35900000000001,33.02
CYP,Europe,Cyprus,2020,9,202009,47076.0,256.0,646.0,1.0,52539.88500000001,285.712,720.9660000000001,1.116,35.239999999999995
TZA,Africa,Tanzania,2020,10,202010,15779.0,0.0,651.0,0.0,256.5869999999998,0.0,10.570999999999998,0.0,0.0
CYP,Europe,Cyprus,2020,3,202003,1826.0,230.0,32.0,7.0,2037.936,256.696,35.711999999999996,7.811999999999999,8.69
ISR,Asia,Israel,2020,4,202004,367312.0,10179.0,4080.0,204.0,39534.172,1095.5760000000005,439.133,21.959000000000007,26.409999999999997
HRV,Europe,Croatia,2022,1,202201,12200232.0,102190.0,205643.0,580.0,2989039.01,25036.399,50382.234,142.10000000000002,18.92
LAO,Asia,Laos,2021,8,202108,331422.0,8716.0,295.0,7.0,44912.036000000015,1181.1359999999997,39.98299999999999,0.9500000000000001,33.849999999999994
GIB,Europe,Gibraltar,2021,6,202106,129524.0,53.0,2820.0,0.0,3844468.848,1573.1250000000002,83701.89,0.0,0.0
GIN,Africa,Guinea,2020,6,202006,139077.0,1685.0,779.0,10.0,10304.109,124.842,57.71299999999999,0.74,31.200000000000003
RWA,Africa,Rwanda,2020,10,202010,154093.0,297.0,1002.0,6.0,11606.431,22.371000000000002,75.46999999999998,0.45,31.960000000000004
GRL,North America,Greenland,2021,3,202103,958.0,1.0,0.0,0.0,16846.026999999995,17.585,0.0,0.0,0.0
KNA,North America,Saint Kitts and Nevis,2021,3,202103,1325.0,3.0,0.0,0.0,24745.075999999986,56.02799999999999,0.0,0.0,0.0
DEU,Europe,Germany,2020,6,202006,5670762.0,12008.0,264281.0,450.0,67589.158,143.124,3149.935999999999,5.362999999999999,30.01
POL,Europe,Poland,2020,10,202010,5617354.0,271217.0,111723.0,3118.0,148619.04200000002,7175.623,2955.8689999999997,82.493,48.97000000000001
TZA,Africa,Tanzania,2021,10,202110,806525.0,308.0,22424.0,675.0,13114.564999999997,5.008,364.62799999999993,10.975,4.650000000000002
THA,Asia,Thailand,2020,4,202004,77098.0,1303.0,1181.0,44.0,1102.1770000000001,18.625999999999998,16.883999999999997,0.6290000000000002,20.349999999999998
MYS,Asia,Malaysia,2020,11,202011,1451172.0,34149.0,9384.0,97.0,44275.179,1041.887,286.307,2.9649999999999994,33.01999999999999
POL,Europe,Poland,2021,6,202106,86322708.0,7629.0,2237645.0,1276.0,2283850.7800000003,201.84099999999995,59201.66099999999,33.757,15.500000000000002
MAC,Asia,Macao,2021,8,202108,1945.0,4.0,0.0,0.0,2954.1760000000017,6.075,0.0,0.0,0.0
OWID_LIC,,Low income,2021,5,202105,23851320.0,49662.0,591803.0,1772.0,35858.60999999999,74.66199999999999,889.73,2.6670000000000003,0.0
BMU,North America,Bermuda,2020,3,202003,161.0,32.0,0.0,0.0,2592.926,515.365,0.0,0.0,0.0
SRB,Europe,Serbia,2020,2,202002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPN,Asia,Japan,2020,11,202011,3648413.0,47501.0,57759.0,382.0,28943.992000000006,376.839,458.2199999999999,3.0319999999999996,38.52000000000001
AIA,North America,Anguilla,2020,11,202011,100.0,3.0,0.0,0.0,6611.569,198.34699999999998,0.0,0.0,0.0
ATG,North America,Antigua and Barbuda,2021,3,202103,30085.0,406.0,770.0,14.0,304726.1169999999,4112.309,7799.203999999999,141.805,28.840000000000003
ATG,North America,Antigua and Barbuda,2021,1,202101,5759.0,75.0,175.0,2.0,58331.98399999999,759.667,1772.5439999999994,20.258,26.730000000000004
ATG,North America,Antigua and Barbuda,2020,10,202010,3586.0,27.0,93.0,0.0,36322.016999999985,273.481,941.9969999999992,0.0,12.409999999999998
HTI,North America,Haiti,2021,3,202103,391885.0,328.0,7774.0,2.0,33953.888000000006,28.417999999999996,673.5579999999999,0.174,33.150000000000006
HTI,North America,Haiti,2020,11,202011,275045.0,218.0,6960.0,0.0,23830.579999999994,18.888,603.03,0.0,34.19
SLB,Oceania,Solomon Islands,2020,10,202010,87.0,8.0,0.0,0.0,123.58000000000003,11.363,0.0,0.0,0.0
MRT,Africa,Mauritania,2021,11,202111,1148477.0,1946.0,24362.0,35.0,240513.20299999998,407.532,5101.872000000001,7.326,32.56
OWID_AFR,,Africa,2020,3,202003,41343.0,5776.0,1255.0,200.0,30.1,4.204,0.915,0.146,0.0
OWID_AFR,,Africa,2021,7,202107,190164553.0,1204527.0,4849324.0,27132.0,138453.899,876.9860000000002,3530.6629999999996,19.752000000000002,0.0
MUS,Africa,Mauritius,2021,9,202109,407933.0,5019.0,1520.0,53.0,320342.41399999993,3941.329,1193.6309999999999,41.621,29.540000000000006
OWID_NAM,,North America,2020,10,202010,302437003.0,2315104.0,10169859.0,41747.0,506950.20099999994,3880.614999999999,17046.896,69.97800000000001,0.0
ABW,North America,Aruba,2021,7,202107,349524.0,592.0,3351.0,3.0,3260637.1579999994,5522.646000000001,31260.785000000003,27.987000000000002,0.0
OWID_NAM,,North America,2021,10,202110,1675136759.0,2973215.0,34053489.0,64914.0,2807893.5870000003,4983.758000000001,57081.052999999985,108.809,0.0
AZE,Asia,Azerbaijan,2020,12,202012,5629069.0,97524.0,63398.0,1249.0,550609.368,9539.345,6201.297,122.171,27.069999999999993
KEN,Africa,Kenya,2021,5,202105,5134850.0,11417.0,92363.0,448.0,93385.186,207.63299999999998,1679.7650000000006,8.148000000000001,26.860000000000003
DNK,Europe,Denmark,2020,6,202006,367368.0,1099.0,17867.0,31.0,63194.37699999999,189.049,3073.4720000000007,5.332,27.540000000000003
BRA,South America,Brazil,2020,8,202008,103119970.0,1244378.0,3351185.0,28890.0,481883.788,5815.026999999999,15660.221999999998,135.005,30.53
CYP,Europe,Cyprus,2021,5,202105,2210458.0,7281.0,10630.0,52.0,2467015.2520000003,8126.071999999997,11863.772999999994,58.03199999999999,19.910000000000004
TZA,Africa,Tanzania,2021,5,202105,15779.0,0.0,651.0,0.0,256.5869999999998,0.0,10.570999999999998,0.0,0.0
OWID_INT,,International,2021,11,202111,21630.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0
GRL,North America,Greenland,2020,5,202005,354.0,2.0,0.0,0.0,6224.935000000002,35.17,0.0,0.0,0.0
ARE,Asia,United Arab Emirates,2021,4,202104,14769790.0,58792.0,46329.0,90.0,1478297.1979999999,5884.446999999999,4637.035,9.001000000000003,29.219999999999995
GGY,Europe,Guernsey,2021,12,202112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRD,North America,Grenada,2020,10,202010,802.0,4.0,0.0,0.0,7096.403,35.393,0.0,0.0,0.0
LBY,Africa,Libya,2021,10,202110,10831491.0,17254.0,151188.0,448.0,1556575.6799999997,2479.544,21726.981,64.382,28.390000000000004
KNA,North America,Saint Kitts and Nevis,2021,1,202101,1072.0,5.0,0.0,0.0,20020.177,93.37899999999999,0.0,0.0,0.0
GEO,Asia,Georgia,2021,10,202110,20483438.0,106235.0,293511.0,1099.0,5146886.016000001,26693.736999999997,73750.68800000001,276.145,37.080000000000005
POL,Europe,Poland,2021,11,202111,97603827.0,514814.0,2391227.0,6584.0,2582316.7709999993,13620.499,63264.994,174.19199999999998,39.18000000000001
BFA,Africa,Burkina Faso,2021,3,202103,384211.0,735.0,4469.0,4.0,17872.692,34.190000000000005,207.89000000000004,0.188,28.510000000000005
PCN,Oceania,Pitcairn,2021,6,202106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OWID_OCE,,Oceania,2020,3,202003,39837.0,5238.0,193.0,19.0,921.724,121.19299999999998,4.461,0.43800000000000006,0.0
ETH,Africa,Ethiopia,2021,4,202104,7079762.0,50853.0,98823.0,823.0,60060.98099999999,431.411,838.361,6.983999999999998,27.109999999999992
SWZ,Africa,Eswatini,2020,11,202011,183907.0,502.0,3558.0,5.0,156867.845,428.19800000000004,3034.8839999999996,4.265,35.400000000000006
BMU,North America,Bermuda,2021,11,202111,171129.0,101.0,3174.0,5.0,2756055.5359999994,1626.6180000000002,51117.69,80.525,0.0
SAU,Asia,Saudi Arabia,2021,12,202112,17090004.0,6484.0,274603.0,41.0,483578.8119999999,183.47,7770.169000000002,1.1580000000000006,50.440000000000005
PAK,Asia,Pakistan,2021,9,202109,36401979.0,82850.0,809054.0,1896.0,161642.945,367.89700000000005,3592.602,8.423000000000002,25.470000000000002
OWID_LMC,,Lower middle income,2020,10,202010,337034126.0,2864667.0,6546261.0,47796.0,101191.62,860.093,1965.4579999999996,14.350000000000003,0.0
MKD,Europe,North Macedonia,2020,4,202004,29086.0,1136.0,1283.0,68.0,13965.787999999997,545.4549999999999,616.041,32.647000000000006,32.0
OWID_EUN,,European Union,2020,4,202004,22521573.0,590975.0,2161293.0,76389.0,50362.436,1321.528,4833.054999999999,170.82099999999997,0.0
SMR,Europe,San Marino,2020,10,202010,24710.0,209.0,1302.0,0.0,726551.018,6145.252,38282.861,0.0,35.010000000000005
NOR,Europe,Norway,2020,10,202010,512670.0,6304.0,8601.0,8.0,93798.902,1153.393,1573.6420000000007,1.4640000000000002,38.71
ARG,South America,Argentina,2021,12,202112,167592259.0,323660.0,3622740.0,580.0,3674799.574,7096.902999999999,79435.907,12.718,50.33
ABW,North America,Aruba,2021,2,202102,208693.0,925.0,1886.0,14.0,1946853.863,8629.132000000001,17594.102000000006,130.606,0.0
ITA,Europe,Italy,2020,10,202010,13281216.0,364569.0,1137835.0,2724.0,220006.16800000003,6039.163,18848.481999999996,45.123000000000005,49.06000000000001
MMR,Asia,Myanmar,2021,7,202107,6891196.0,141908.0,163264.0,6000.0,125737.954,2589.2780000000007,2978.944000000001,109.47599999999998,42.98
OWID_UMC,,Upper middle income,2021,12,202112,2616878542.0,3741584.0,69157071.0,69660.0,1041057.754,1488.4929999999997,27512.359000000004,27.712999999999997,0.0
FJI,Oceania,Fiji,2021,2,202102,1577.0,4.0,56.0,0.0,1746.5870000000002,4.431,62.02000000000004,0.0,0.0
SLB,Oceania,Solomon Islands,2021,11,202111,600.0,0.0,0.0,0.0,852.2699999999999,0.0,0.0,0.0,0.0
OWID_HIC,,High income,2021,9,202109,2866074705.0,7373339.0,49367333.0,80261.0,2359044.6879999996,6068.939000000001,40633.882999999994,66.06299999999999,0.0
AND,Europe,Andorra,2020,5,202005,23498.0,19.0,1518.0,9.0,303772.2679999999,245.62699999999998,19624.07300000001,116.351,14.320000000000002
AFG,Asia,Afghanistan,2021,9,202109,4628009.0,1954.0,215185.0,86.0,116178.21899999997,49.054,5401.853999999999,2.1569999999999996,25.759999999999998
MLT,Europe,Malta,2021,6,202106,917530.0,88.0,12583.0,1.0,1777814.3759999992,170.511,24380.933999999987,1.938,29.68
ZAF,Africa,South Africa,2021,7,202107,69708562.0,473482.0,2056781.0,11366.0,1160996.748,7885.846,34255.704000000005,189.303,29.78
DOM,North America,Dominican Republic,2021,1,202101,5941766.0,43275.0,76846.0,252.0,542443.046,3950.716,7015.52,23.006000000000004,34.080000000000005
ALB,Europe,Albania,2020,7,202007,119660.0,2741.0,3302.0,95.0,41650.799999999996,954.0750000000002,1149.3459999999998,33.059999999999995,34.74000000000001
COG,Africa,Congo,2020,4,202004,3419.0,201.0,157.0,9.0,604.3799999999998,35.531000000000006,27.760000000000005,1.592,13.370000000000003
OWID_ASI,,Asia,2021,4,202104,999095650.0,11018237.0,14048223.0,92762.0,213552.933,2355.1040000000003,3002.753,19.828,0.0
OWID_WRL,,World,2020,6,202006,246821840.0,4278988.0,13975793.0,145193.0,31342.594,543.3650000000001,1774.7119999999998,18.438000000000002,33.24999999999999
OWID_NAM,,North America,2020,6,202006,75142006.0,1067987.0,4451398.0,40150.0,125954.34599999999,1790.1779999999999,7461.508,67.29899999999999,0.0
AUS,Oceania,Australia,2021,8,202108,1300889.0,20710.0,29910.0,88.0,50445.092,803.0790000000001,1159.835,3.4159999999999995,43.53999999999999
AUS,Oceania,Australia,2020,6,202006,222611.0,718.0,3075.0,1.0,8632.275000000001,27.843999999999998,119.23499999999999,0.039,41.85
HKG,Asia,Hong Kong,2021,2,202102,301335.0,553.0,5385.0,18.0,39897.126,73.21899999999998,712.9789999999999,2.3810000000000007,0.0
IND,Asia,India,2021,8,202108,999760992.0,1155021.0,13393101.0,14669.0,717492.8299999998,828.9170000000001,9611.750999999998,10.529,30.869999999999997
SVK,Europe,Slovakia,2021,4,202104,22040345.0,46202.0,325476.0,1965.0,4036156.548,8460.780999999999,59603.064,359.84600000000006,23.920000000000005
BWA,Africa,Botswana,2020,7,202007,14959.0,577.0,36.0,1.0,6240.089000000001,240.693,15.011999999999995,0.417,32.9
BIH,Europe,Bosnia and Herzegovina,2020,4,202004,33408.0,1337.0,1272.0,56.0,10236.989,409.68699999999995,389.77099999999996,17.15599999999999,33.51
HKG,Asia,Hong Kong,2020,7,202007,58089.0,2067.0,382.0,20.0,7691.053999999998,273.672,50.57999999999999,2.6460000000000004,0.0
BRB,North America,Barbados,2022,1,202201,508727.0,6808.0,4248.0,9.0,1768205.958,23662.879,14764.974,31.281999999999996,19.51
BRB,North America,Barbados,2020,11,202011,7563.0,39.0,210.0,0.0,26287.071,135.554,729.9000000000001,0.0,29.470000000000002
CZE,Europe,Czechia,2020,4,202004,184001.0,4374.0,4582.0,205.0,17156.984,407.8489999999998,427.241,19.113000000000003,25.84000000000001
CHE,Europe,Switzerland,2020,4,202004,767858.0,12981.0,36463.0,1180.0,88102.637,1489.4159999999997,4183.696,135.394,21.369999999999994
PER,South America,Peru,2020,12,202012,30624534.0,52607.0,2826975.0,3621.0,918017.7170000002,1576.976,84742.94099999999,108.54600000000002,34.599999999999994
BHR,Asia,Bahrain,2021,10,202110,8557002.0,1772.0,43127.0,4.0,4894484.058,1013.5569999999999,24668.024000000012,2.288,28.1
BLR,Europe,Belarus,2021,1,202101,6908021.0,54052.0,48780.0,294.0,731559.708,5724.108000000001,5165.802000000001,31.133000000000003,29.939999999999994
ARE,Asia,United Arab Emirates,2020,6,202006,1274693.0,14110.0,8767.0,51.0,127583.06699999998,1412.2630000000001,877.483,5.1000000000000005,26.49
GRD,North America,Grenada,2021,4,202104,4694.0,5.0,30.0,0.0,41534.302999999985,44.242,265.44000000000017,0.0,0.0
TCA,North America,Turks and Caicos Islands,2020,4,202004,282.0,7.0,26.0,1.0,7189.105000000002,178.452,662.8180000000002,25.493,0.0
UKR,Europe,Ukraine,2021,4,202104,58596168.0,399041.0,1214256.0,11467.0,1348066.5299999998,9180.357000000002,27935.237,263.813,28.41
TUN,Africa,Tunisia,2020,12,202012,3603614.0,42371.0,123765.0,1416.0,301917.331,3549.919999999999,10369.258,118.63200000000003,33.78
TUN,Africa,Tunisia,2021,3,202103,7531509.0,20741.0,261249.0,811.0,631003.512,1737.7160000000003,21887.915000000005,67.94899999999998,32.32000000000001
MYS,Asia,Malaysia,2020,7,202007,271966.0,337.0,3797.0,4.0,8297.668000000001,10.289,115.85,0.124,32.77
DEU,Europe,Germany,2021,6,202106,111665218.0,46284.0,2700988.0,2344.0,1330924.804,551.6529999999999,32192.761,27.93699999999999,17.85
BGR,Europe,Bulgaria,2020,11,202011,3044632.0,92456.0,72503.0,2756.0,441465.031,13405.919,10512.778000000002,399.62,34.279999999999994
MAC,Asia,Macao,2021,11,202111,2310.0,0.0,0.0,0.0,3508.560000000002,0.0,0.0,0.0,0.0
DEU,Europe,Germany,2020,10,202010,11653042.0,238877.0,304644.0,988.0,138891.257,2847.1489999999994,3631.0170000000003,11.778000000000002,44.12999999999998
OWID_EUN,,European Union,2021,2,202102,597214358.0,2939836.0,14388145.0,74634.0,1335482.616,6574.022999999999,32174.574999999993,166.89600000000004,0.0
AIA,North America,Anguilla,2020,8,202008,93.0,0.0,0.0,0.0,6148.757,0.0,0.0,0.0,0.0
FRO,Europe,Faeroe Islands,2021,1,202101,19978.0,44.0,26.0,1.0,407273.7659999998,896.987,530.0360000000003,20.386,0.0
JEY,Europe,Jersey,2021,12,202112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCL,Oceania,New Caledonia,2020,9,202009,779.0,4.0,0.0,0.0,2702.827000000001,13.879000000000001,0.0,0.0,0.0
MEX,North America,Mexico,2020,3,202003,8124.0,1211.0,136.0,29.0,62.362999999999985,9.296000000000001,1.044,0.225,24.05
ZWE,Africa,Zimbabwe,2021,9,202109,3823536.0,6047.0,136426.0,204.0,253345.66,400.67,9039.523999999998,13.518000000000002,28.399999999999995
SVN,Europe,Slovenia,2021,8,202108,8131082.0,7983.0,137537.0,21.0,3911575.5209999993,3840.341999999999,66164.17600000002,10.100999999999999,43.47
GIN,Africa,Guinea,2021,6,202106,703407.0,593.0,4986.0,10.0,52114.888000000006,43.937000000000005,369.4069999999999,0.7399999999999999,33.14999999999999
KEN,Africa,Kenya,2021,12,202112,8248547.0,39940.0,165865.0,43.0,150012.581,726.372,3016.514,0.78,61.12
LKA,Asia,Sri Lanka,2020,10,202010,184458.0,7283.0,444.0,7.0,8580.515,338.785,20.659000000000006,0.328,38.18
COL,South America,Colombia,2021,6,202106,114783882.0,834526.0,2925521.0,17770.0,2238993.4440000006,16278.400999999998,57065.698,346.626,32.32
HND,North America,Honduras,2021,9,202109,10639320.0,27237.0,282020.0,927.0,1057271.823,2706.648,28025.458000000006,92.12,27.63
DOM,North America,Dominican Republic,2020,6,202006,721962.0,15283.0,18404.0,245.0,65910.251,1395.235,1680.1619999999998,22.365999999999993,34.849999999999994
CZE,Europe,Czechia,2020,7,202007,430742.0,4620.0,11146.0,33.0,40164.098999999995,430.787,1039.299,3.074,35.02
DMA,North America,Dominica,2021,9,202109,77990.0,1843.0,264.0,16.0,1080612.9780000001,25536.218,3657.928,221.695,29.44
BHR,Asia,Bahrain,2020,10,202010,2388821.0,10781.0,8985.0,70.0,1366371.8079999995,6166.58,5139.293999999999,40.04,26.29
BEL,Europe,Belgium,2020,4,202004,993613.0,35744.0,132664.0,6889.0,85418.19900000001,3072.814999999999,11404.762000000002,592.2280000000001,32.510000000000005
PAN,North America,Panama,2020,3,202003,7317.0,1181.0,136.0,30.0,1669.9460000000001,269.53700000000003,31.036,6.846,21.869999999999997
IRN,Asia,Iran,2021,9,202109,160347125.0,594977.0,3459212.0,12634.0,1885798.6980000003,6997.363999999999,40682.84400000001,148.58700000000002,24.389999999999997
BRB,North America,Barbados,2021,2,202102,63279.0,1523.0,678.0,19.0,219941.74700000006,5293.560999999999,2356.5549999999994,66.03999999999999,30.56
PRY,South America,Paraguay,2020,11,202011,2172533.0,19239.0,47568.0,352.0,300919.81,2664.8139999999994,6588.6939999999995,48.76,30.899999999999988
CYP,Europe,Cyprus,2021,1,202101,878272.0,8881.0,5081.0,78.0,980208.8159999999,9911.773999999996,5670.727999999997,87.04799999999999,25.3
UGA,Africa,Uganda,2020,7,202007,32169.0,265.0,15.0,3.0,682.6510000000001,5.626999999999999,0.316,0.063,29.64
CHL,South America,Chile,2021,3,202103,28062147.0,170913.0,676397.0,2563.0,1460629.7239999997,8895.994999999999,35206.342000000004,133.402,35.10000000000001
CAF,Africa,Central African Republic,2021,9,202109,339724.0,75.0,3000.0,0.0,69049.77199999997,15.244,609.75,0.0,9.23
ARE,Asia,United Arab Emirates,2021,10,202110,22889344.0,3913.0,65702.0,39.0,2290977.2619999996,391.64699999999993,6576.066,3.9000000000000012,22.119999999999994
CAN,North America,Canada,2020,12,202012,15106665.0,204721.0,432388.0,3523.0,396834.60000000015,5377.781999999999,11358.329999999998,92.54499999999999,32.58000000000001
UGA,Africa,Uganda,2020,8,202008,54950.0,1818.0,467.0,29.0,1166.086,38.580999999999996,9.909000000000002,0.6110000000000001,49.38999999999999
GIN,Africa,Guinea,2021,1,202101,437663.0,824.0,2517.0,1.0,32426.119,61.04600000000001,186.47500000000002,0.074,34.93
TUR,Asia,Turkey,2020,4,202004,2098207.0,106673.0,49592.0,2960.0,24672.384000000002,1254.347,583.139,34.806,37.37
TZA,Africa,Tanzania,2022,1,202201,483992.0,1258.0,11828.0,3.0,7869.984000000001,20.456,192.33199999999994,0.049,4.85
BGR,Europe,Bulgaria,2021,7,202107,13114402.0,3225.0,562938.0,152.0,1901559.8159999999,467.62299999999993,81624.792,22.03999999999999,37.10999999999999
GHA,Africa,Ghana,2020,11,202011,1501148.0,3612.0,9647.0,3.0,47306.878000000004,113.82799999999999,304.0079999999999,0.095,35.94000000000002
BTN,Asia,Bhutan,2020,7,202007,2700.0,24.0,0.0,0.0,3461.9819999999986,30.770000000000003,0.0,0.0,0.58
STP,Africa,Sao Tome and Principe,2021,3,202103,64204.0,437.0,1011.0,5.0,287441.129,1956.449,4526.246999999999,22.385,25.640000000000008
ARG,South America,Argentina,2020,9,202009,17545982.0,333266.0,371729.0,8277.0,384731.17699999997,7307.530000000001,8150.912,181.49099999999999,32.239999999999995
ISR,Asia,Israel,2021,11,202111,40127444.0,16202.0,244472.0,96.0,4318958.560999999,1743.839,26312.77699999999,10.333000000000002,27.320000000000004
ABW,North America,Aruba,2020,11,202011,140189.0,332.0,1284.0,7.0,1307794.207,3097.1599999999994,11978.175000000001,65.303,0.0
FRO,Europe,Faeroe Islands,2021,3,202103,20464.0,3.0,31.0,0.0,417181.42200000014,61.158,631.9660000000001,0.0,0.0
