iso_code,continent,location,LY,LW,total_cases_LY,new_cases_LY,total_deaths_LY,new_deaths_LY,reproduction_rate_LY,CY,CW,total_cases_CT,new_cases_CT,total_deaths_CT,new_deaths_CT,reproduction_rate_CT
LSO,Africa,Lesotho,2020,44,13630.0,13.0,303.0,1.0,4.51,2021,44,151258.0,50.0,4599.0,2.0,2.4
AIA,North America,Anguilla,2020,42,21.0,0.0,0.0,0.0,0.0,2021,42,4356.0,124.0,7.0,0.0,0.0
GUY,South America,Guyana,2020,14,28.0,4.0,4.0,1.0,0.0,2021,14,31361.0,291.0,705.0,6.0,3.3899999999999997
GUY,South America,Guyana,2020,14,84.0,11.0,14.0,2.0,0.0,2021,14,31361.0,291.0,705.0,6.0,3.3899999999999997
DOM,North America,Dominican Republic,2020,19,61829.0,2304.0,2533.0,59.0,8.299999999999999,2021,19,1881509.0,3739.0,24559.0,36.0,8.12
OWID_AFR,,Africa,2020,36,6379599.0,39593.0,152922.0,1267.0,0.0,2021,36,23302797.0,66754.0,586605.0,2125.0,0.0
OWID_AFR,,Africa,2020,36,2497653.0,15275.0,59398.0,390.0,0.0,2021,36,23302797.0,66754.0,586605.0,2125.0,0.0
COM,Africa,Comoros,2020,22,628.0,28.0,11.0,1.0,0.0,2021,22,27137.0,11.0,1022.0,0.0,6.26
CHL,South America,Chile,2020,31,2104291.0,12075.0,55651.0,437.0,5.450000000000001,2021,31,11286217.0,8022.0,246581.0,490.0,5.380000000000001
CHL,South America,Chile,2020,31,357658.0,1991.0,9533.0,76.0,0.9,2021,31,11286217.0,8022.0,246581.0,490.0,5.380000000000001
IND,Asia,India,2020,16,86971.0,7276.0,2942.0,233.0,10.840000000000002,2021,16,98772088.0,1429198.0,1213552.0,7875.0,10.370000000000001
ZWE,Africa,Zimbabwe,2020,31,17173.0,735.0,271.0,33.0,8.15,2021,31,725122.0,11583.0,23330.0,482.0,6.1
ZWE,Africa,Zimbabwe,2020,31,3659.0,490.0,69.0,2.0,1.34,2021,31,725122.0,11583.0,23330.0,482.0,6.1
SWZ,Africa,Eswatini,2020,26,4821.0,118.0,49.0,3.0,7.31,2021,26,132350.0,207.0,4742.0,1.0,11.7
NAM,Africa,Namibia,2020,41,82168.0,319.0,881.0,5.0,5.640000000000001,2021,41,895651.0,314.0,24641.0,9.0,5.2700000000000005
MMR,Asia,Myanmar,2020,31,2108.0,5.0,36.0,0.0,5.24,2021,31,1989876.0,34658.0,57501.0,2578.0,7.300000000000001
MMR,Asia,Myanmar,2020,31,353.0,0.0,6.0,0.0,0.89,2021,31,1989876.0,34658.0,57501.0,2578.0,7.300000000000001
PER,South America,Peru,2020,1,0.0,0.0,0.0,0.0,0.0,2021,1,2030274.0,0.0,186608.0,307.0,2.41
ARE,Asia,United Arab Emirates,2020,18,56978.0,2668.0,450.0,34.0,5.829999999999999,2021,18,3092625.0,11311.0,9473.0,18.0,5.859999999999999
ARE,Asia,United Arab Emirates,2020,18,26637.0,1118.0,230.0,14.0,2.26,2021,18,3092625.0,11311.0,9473.0,18.0,5.859999999999999
KAZ,Asia,Kazakhstan,2020,37,943688.0,2936.0,13636.0,70.0,5.35,2021,37,6301015.0,28017.0,100270.0,691.0,5.65
KWT,Asia,Kuwait,2020,10,390.0,16.0,0.0,0.0,0.0,2021,10,1174219.0,8576.0,6612.0,37.0,7.3
TJK,Asia,Tajikistan,2020,25,36101.0,436.0,353.0,2.0,5.470000000000001,2021,25,95998.0,0.0,637.0,0.0,1.32
CHE,Europe,Switzerland,2020,30,237306.0,810.0,12736.0,7.0,8.229999999999999,2021,30,4975984.0,4692.0,75455.0,3.0,10.71
PAK,Asia,Pakistan,2020,31,1654622.0,5192.0,35296.0,129.0,3.98,2021,31,7145814.0,30143.0,162554.0,406.0,9.400000000000002
PAK,Asia,Pakistan,2020,31,278305.0,0.0,5951.0,0.0,0.67,2021,31,7145814.0,30143.0,162554.0,406.0,9.400000000000002
FIN,Europe,Finland,2020,27,28967.0,34.0,1314.0,1.0,3.5300000000000002,2021,27,288516.0,630.0,2919.0,4.0,3.8600000000000003
FIN,Europe,Finland,2020,27,21621.0,16.0,984.0,0.0,2.58,2021,27,288516.0,630.0,2919.0,4.0,3.8600000000000003
TLS,Asia,Timor,2020,48,210.0,0.0,0.0,0.0,0.0,2021,48,138741.0,3.0,854.0,0.0,4.67
AGO,Africa,Angola,2020,53,86893.0,404.0,2015.0,6.0,4.82,2021,53,460230.0,10451.0,10548.0,24.0,13.81
STP,Africa,Sao Tome and Principe,2020,47,6791.0,15.0,114.0,1.0,6.57,2021,47,26117.0,1.0,392.0,0.0,1.5599999999999998
VEN,South America,Venezuela,2020,47,688608.0,2502.0,6022.0,21.0,6.8100000000000005,2021,47,2953277.0,5541.0,35331.0,54.0,6.66
VUT,Oceania,Vanuatu,2020,47,7.0,0.0,0.0,0.0,0.0,2021,47,42.0,0.0,7.0,0.0,0.0
SMR,Europe,San Marino,2020,12,746.0,74.0,78.0,15.0,3.9,2021,12,29476.0,202.0,542.0,2.0,7.109999999999999
HKG,Asia,Hong Kong,2020,16,7104.0,24.0,28.0,0.0,0.0,2021,16,81300.0,85.0,1458.0,2.0,0.0
SGP,Asia,Singapore,2020,13,4370.0,370.0,14.0,0.0,11.139999999999999,2021,13,421667.0,104.0,210.0,0.0,8.27
CYM,North America,Cayman Islands,2020,28,1407.0,0.0,7.0,0.0,0.0,2021,28,4303.0,1.0,14.0,0.0,0.0
ZAF,Africa,South Africa,2020,18,25332.0,1286.0,476.0,17.0,7.009999999999999,2021,18,1582842.0,1632.0,54406.0,56.0,1.15
ZAF,Africa,South Africa,2020,18,12287.0,689.0,239.0,20.0,2.9299999999999997,2021,18,1582842.0,1632.0,54406.0,56.0,1.15
NLD,Europe,Netherlands,2020,37,547589.0,7172.0,43863.0,12.0,9.55,2021,37,13757728.0,17091.0,126767.0,33.0,6.64
CAN,North America,Canada,2020,31,702528.0,2743.0,54020.0,51.0,6.12,2021,31,10053849.0,4932.0,186004.0,54.0,9.09
CAN,North America,Canada,2020,31,118523.0,226.0,9029.0,4.0,0.98,2021,31,10053849.0,4932.0,186004.0,54.0,9.09
SVN,Europe,Slovenia,2020,50,631244.0,10706.0,13290.0,341.0,7.109999999999999,2021,50,3041599.0,10224.0,37455.0,104.0,5.5200000000000005
BRA,South America,Brazil,2020,48,43219708.0,241123.0,1196411.0,3596.0,8.11,2021,48,154353667.0,65394.0,4295659.0,1608.0,6.77
JOR,Asia,Jordan,2020,17,3027.0,31.0,49.0,0.0,5.27,2021,17,4860100.0,16957.0,58906.0,385.0,4.88
TUR,Asia,Turkey,2020,35,1838219.0,10032.0,43344.0,182.0,7.710000000000001,2021,35,43911848.0,132508.0,386645.0,1631.0,6.67
MDG,Africa,Madagascar,2020,32,85461.0,1649.0,892.0,34.0,6.340000000000001,2021,32,298751.0,22.0,6601.0,0.0,4.42
BOL,South America,Bolivia,2020,29,368918.0,10938.0,13652.0,352.0,7.780000000000001,2021,29,3204179.0,8119.0,121236.0,243.0,6.17
PAK,Asia,Pakistan,2020,50,3004703.0,21926.0,60208.0,435.0,7.06,2021,50,9016486.0,2224.0,201622.0,63.0,6.71
KEN,Africa,Kenya,2020,49,166934.0,1013.0,2921.0,24.0,1.8,2021,49,765018.0,148.0,16002.0,2.0,3.56
KEN,Africa,Kenya,2020,49,430915.0,4366.0,7482.0,49.0,4.32,2021,49,765018.0,148.0,16002.0,2.0,3.56
OWID_OCE,,Oceania,2020,6,94.0,3.0,0.0,0.0,0.0,2021,6,301839.0,217.0,6466.0,2.0,0.0
SWE,Europe,Sweden,2020,37,601334.0,1520.0,40885.0,11.0,8.71,2021,37,7942228.0,7492.0,102891.0,11.0,8.009999999999998
GBR,Europe,United Kingdom,2020,42,4584441.0,114633.0,302510.0,819.0,8.56,2021,42,58020337.0,284087.0,967365.0,830.0,7.8100000000000005
OWID_LMC,,Lower middle income,2020,52,116651013.0,438032.0,2200456.0,8529.0,0.0,2021,52,453766186.0,354523.0,8297011.0,8118.0,0.0
PHL,Asia,Philippines,2020,27,159482.0,4316.0,5114.0,24.0,5.75,2021,27,4273274.0,17860.0,74833.0,401.0,2.86
PHL,Asia,Philippines,2020,27,109407.0,2711.0,3765.0,30.0,3.73,2021,27,4273274.0,17860.0,74833.0,401.0,2.86
KHM,Asia,Cambodia,2020,14,447.0,5.0,0.0,0.0,0.88,2021,14,7712.0,249.0,49.0,8.0,4.38
KHM,Asia,Cambodia,2020,14,319.0,10.0,0.0,0.0,0.5,2021,14,7712.0,249.0,49.0,8.0,4.38
TGO,Africa,Togo,2020,25,3805.0,31.0,91.0,0.0,6.87,2021,25,95676.0,118.0,886.0,1.0,7.85
OWID_AFR,,Africa,2020,36,6379599.0,39593.0,152922.0,1267.0,0.0,2021,36,31442279.0,106081.0,791949.0,2613.0,0.0
OWID_AFR,,Africa,2020,36,2497653.0,15275.0,59398.0,390.0,0.0,2021,36,31442279.0,106081.0,791949.0,2613.0,0.0
OWID_HIC,,High income,2020,48,194378645.0,2307256.0,4237323.0,39029.0,0.0,2021,48,788884720.0,2730818.0,12710511.0,17836.0,0.0
MHL,Oceania,Marshall Islands,2020,45,11.0,-1.0,0.0,0.0,0.0,2021,45,24.0,0.0,0.0,0.0,0.0
AFG,Asia,Afghanistan,2020,47,305828.0,1474.0,11442.0,66.0,8.459999999999999,2021,47,1096965.0,354.0,51076.0,9.0,7.810000000000001
VCT,North America,Saint Vincent and the Grenadines,2020,19,118.0,1.0,0.0,0.0,0.0,2021,19,13224.0,48.0,80.0,1.0,7.6
SMR,Europe,San Marino,2020,36,1468.0,2.0,84.0,0.0,0.6,2021,36,15966.0,17.0,270.0,0.0,3.0
SMR,Europe,San Marino,2020,36,3675.0,0.0,210.0,0.0,1.33,2021,36,15966.0,17.0,270.0,0.0,3.0
MCO,Europe,Monaco,2020,39,1407.0,18.0,9.0,1.0,7.149999999999999,2021,39,23081.0,13.0,231.0,0.0,4.9
MSR,North America,Montserrat,2020,21,77.0,0.0,7.0,0.0,0.0,2021,21,140.0,0.0,7.0,0.0,0.0
SVK,Europe,Slovakia,2020,41,106565.0,6476.0,395.0,7.0,10.709999999999999,2021,41,5698059.0,12594.0,88885.0,80.0,9.040000000000001
HKG,Asia,Hong Kong,2020,8,447.0,13.0,11.0,1.0,0.0,2021,8,75676.0,81.0,1369.0,4.0,0.0
ZAF,Africa,South Africa,2020,16,17788.0,1006.0,263.0,27.0,10.09,2021,16,10932056.0,8153.0,374544.0,455.0,7.91
SOM,Africa,Somalia,2020,27,11773.0,37.0,362.0,2.0,3.16,2021,27,44838.0,0.0,2325.0,0.0,3.63
SOM,Africa,Somalia,2020,27,8722.0,46.0,270.0,0.0,2.38,2021,27,44838.0,0.0,2325.0,0.0,3.63
ETH,Africa,Ethiopia,2020,18,634.0,9.0,15.0,0.0,2.25,2021,18,1528591.0,6487.0,21711.0,157.0,4.27
ETH,Africa,Ethiopia,2020,18,266.0,2.0,6.0,0.0,1.4300000000000002,2021,18,1528591.0,6487.0,21711.0,157.0,4.27
IMN,Europe,Isle of Man,2020,15,1191.0,100.0,8.0,1.0,0.0,2021,15,11008.0,3.0,203.0,0.0,0.0
JOR,Asia,Jordan,2020,11,7.0,0.0,0.0,0.0,0.0,2021,11,3144907.0,47585.0,35752.0,385.0,8.9
SSD,Africa,South Sudan,2020,21,2859.0,419.0,34.0,4.0,6.33,2021,21,74564.0,0.0,805.0,0.0,3.42
TUR,Asia,Turkey,2020,12,1390.0,665.0,18.0,9.0,10.190000000000001,2021,12,20531409.0,126682.0,207960.0,538.0,8.98
MDV,Asia,Maldives,2020,53,68490.0,139.0,240.0,0.0,5.85,2021,53,571778.0,968.0,1570.0,1.0,7.47
ARE,Asia,United Arab Emirates,2020,29,390735.0,2258.0,2347.0,7.0,5.46,2021,29,4583766.0,10747.0,13165.0,36.0,6.58
GRC,Europe,Greece,2020,26,23195.0,110.0,1333.0,1.0,7.65,2021,26,2936162.0,2575.0,88182.0,112.0,6.030000000000001
NOR,Europe,Norway,2020,52,317485.0,3096.0,2898.0,17.0,7.57,2021,52,2537830.0,24721.0,8648.0,53.0,6.790000000000001
FRA,Europe,France,2020,50,16557233.0,83877.0,396026.0,2780.0,6.390000000000001,2021,50,56677172.0,340003.0,840491.0,878.0,9.07
QAT,Asia,Qatar,2020,41,890086.0,1439.0,1522.0,3.0,6.78,2021,41,1659979.0,525.0,4245.0,1.0,5.81
URY,South America,Uruguay,2020,19,4735.0,50.0,121.0,1.0,5.999999999999999,2021,19,1471820.0,17892.0,20385.0,413.0,6.84
LUX,Europe,Luxembourg,2020,40,26013.0,200.0,375.0,1.0,3.6799999999999997,2021,40,156652.0,107.0,1670.0,0.0,2.25
LUX,Europe,Luxembourg,2020,40,33549.0,276.0,496.0,0.0,4.68,2021,40,156652.0,107.0,1670.0,0.0,2.25
URY,South America,Uruguay,2020,49,32400.0,1108.0,399.0,4.0,7.1899999999999995,2021,49,1601604.0,1126.0,24527.0,1.0,4.35
URY,South America,Uruguay,2020,49,11573.0,346.0,153.0,2.0,2.9,2021,49,1601604.0,1126.0,24527.0,1.0,4.35
ARM,Asia,Armenia,2020,19,19382.0,902.0,283.0,11.0,9.56,2021,19,1525276.0,2496.0,29257.0,97.0,4.9399999999999995
TUN,Africa,Tunisia,2020,53,675954.0,8910.0,22850.0,250.0,5.6499999999999995,2021,53,4345787.0,3911.0,153282.0,46.0,10.600000000000001
GIN,Africa,Guinea,2020,24,30131.0,367.0,164.0,2.0,7.28,2021,24,163315.0,134.0,1154.0,5.0,7.25
CHL,South America,Chile,2020,36,2083288.0,8708.0,57132.0,262.0,5.03,2021,36,4914834.0,1441.0,110745.0,96.0,2.53
CHL,South America,Chile,2020,36,821700.0,3717.0,22533.0,108.0,2.0,2021,36,4914834.0,1441.0,110745.0,96.0,2.53
CHN,Asia,China,2020,46,604065.0,126.0,32438.0,0.0,6.67,2021,46,686186.0,529.0,32452.0,0.0,6.859999999999999
IND,Asia,India,2020,31,9360055.0,310353.0,207556.0,4451.0,7.209999999999999,2021,31,220707093.0,283923.0,2958411.0,3800.0,7.039999999999999
IND,Asia,India,2020,31,1750723.0,54735.0,37364.0,853.0,1.17,2021,31,220707093.0,283923.0,2958411.0,3800.0,7.039999999999999
MDA,Europe,Moldova,2020,51,912613.0,8855.0,18546.0,180.0,6.5200000000000005,2021,51,2596486.0,2752.0,66007.0,128.0,5.7700000000000005
ETH,Africa,Ethiopia,2020,11,2.0,1.0,0.0,0.0,0.0,2021,11,1189319.0,9025.0,17321.0,120.0,8.47
IMN,Europe,Isle of Man,2020,21,2349.0,1.0,168.0,0.0,0.0,2021,21,11136.0,1.0,203.0,0.0,0.0
TCD,Africa,Chad,2020,40,3628.0,14.0,255.0,0.0,3.2900000000000005,2021,40,25177.0,7.0,870.0,0.0,4.42
TCD,Africa,Chad,2020,40,4756.0,23.0,339.0,2.0,4.32,2021,40,25177.0,7.0,870.0,0.0,4.42
IMN,Europe,Isle of Man,2020,44,2461.0,5.0,168.0,0.0,0.0,2021,44,65947.0,537.0,399.0,0.0,0.0
ITA,Europe,Italy,2020,14,305220.0,13320.0,34798.0,2405.0,3.0700000000000003,2021,14,10886330.0,65348.0,330879.0,1358.0,2.7
ITA,Europe,Italy,2020,14,470275.0,18840.0,57113.0,2934.0,3.71,2021,14,10886330.0,65348.0,330879.0,1358.0,2.7
GIB,Europe,Gibraltar,2020,23,170.0,1.0,0.0,0.0,0.0,2021,23,21493.0,5.0,470.0,0.0,0.0
GIB,Europe,Gibraltar,2020,23,1037.0,5.0,0.0,0.0,0.0,2021,23,21493.0,5.0,470.0,0.0,0.0
ARE,Asia,United Arab Emirates,2020,11,493.0,40.0,0.0,0.0,0.0,2021,11,2924442.0,16169.0,9490.0,78.0,6.079999999999999
GTM,North America,Guatemala,2020,47,815268.0,3698.0,28016.0,154.0,7.210000000000001,2021,47,4280104.0,3984.0,110402.0,139.0,6.319999999999999
UKR,Europe,Ukraine,2020,46,3539521.0,75995.0,64571.0,1253.0,8.16,2021,46,22969566.0,153283.0,551627.0,4879.0,6.879999999999999
GRD,North America,Grenada,2020,45,206.0,2.0,0.0,0.0,0.0,2021,45,35125.0,21.0,1188.0,0.0,2.2
CHE,Europe,Switzerland,2020,12,26072.0,5216.0,377.0,84.0,17.56,2021,12,4036903.0,9964.0,71199.0,63.0,8.42
KEN,Africa,Kenya,2020,49,166934.0,1013.0,2921.0,24.0,1.8,2021,49,1021187.0,320.0,21340.0,0.0,5.11
KEN,Africa,Kenya,2020,49,430915.0,4366.0,7482.0,49.0,4.32,2021,49,1021187.0,320.0,21340.0,0.0,5.11
TTO,North America,Trinidad and Tobago,2020,32,1467.0,102.0,56.0,0.0,14.85,2021,32,275734.0,1293.0,7750.0,59.0,7.220000000000001
GEO,Asia,Georgia,2020,32,8370.0,45.0,119.0,0.0,7.069999999999999,2021,32,3029099.0,25035.0,41643.0,234.0,9.0
LBR,Africa,Liberia,2020,27,3236.0,63.0,147.0,1.0,4.37,2021,27,14959.0,371.0,483.0,14.0,5.7
LBR,Africa,Liberia,2020,27,2222.0,86.0,104.0,2.0,3.4499999999999993,2021,27,14959.0,371.0,483.0,14.0,5.7
OWID_UMC,,Upper middle income,2020,28,30095764.0,598503.0,1329380.0,21396.0,0.0,2021,28,406755412.0,1340515.0,11550765.0,29972.0,0.0
OWID_EUN,,European Union,2020,40,9045567.0,140645.0,446037.0,1121.0,0.0,2021,40,76626323.0,102322.0,1542159.0,1038.0,0.0
OWID_EUN,,European Union,2020,40,11402642.0,161872.0,588548.0,1477.0,0.0,2021,40,76626323.0,102322.0,1542159.0,1038.0,0.0
MLT,Europe,Malta,2020,45,46374.0,997.0,476.0,12.0,7.85,2021,45,226551.0,201.0,2771.0,1.0,9.4
AND,Europe,Andorra,2020,23,5016.0,88.0,306.0,0.0,2.34,2021,23,68741.0,31.0,635.0,0.0,3.66
AND,Europe,Andorra,2020,23,764.0,0.0,51.0,0.0,0.45,2021,23,68741.0,31.0,635.0,0.0,3.66
ALB,Europe,Albania,2020,40,53817.0,496.0,1528.0,12.0,4.03,2021,40,342105.0,1196.0,5415.0,12.0,1.7
ALB,Europe,Albania,2020,40,41888.0,468.0,1169.0,5.0,3.2,2021,40,342105.0,1196.0,5415.0,12.0,1.7
MDA,Europe,Moldova,2020,35,244500.0,3332.0,6760.0,55.0,7.5,2021,35,1859942.0,2501.0,44647.0,34.0,8.48
BGD,Asia,Bangladesh,2020,40,1098935.0,4086.0,15902.0,74.0,2.81,2021,40,3114105.0,1436.0,55086.0,45.0,1.33
BGD,Asia,Bangladesh,2020,40,1445225.0,5606.0,20824.0,122.0,3.62,2021,40,3114105.0,1436.0,55086.0,45.0,1.33
MNG,Asia,Mongolia,2020,45,2474.0,11.0,0.0,0.0,6.949999999999999,2021,45,360317.0,921.0,1745.0,11.0,0.85
ZWE,Africa,Zimbabwe,2020,50,76938.0,602.0,2110.0,16.0,7.82,2021,50,1046957.0,26479.0,33034.0,26.0,15.77
ERI,Africa,Eritrea,2020,38,2542.0,3.0,0.0,0.0,2.59,2021,38,46643.0,16.0,280.0,0.0,7.65
MOZ,Africa,Mozambique,2020,48,107238.0,605.0,890.0,6.0,6.59,2021,48,1060520.0,27.0,13575.0,4.0,8.5
OWID_EUN,,European Union,2020,9,4573.0,1310.0,110.0,28.0,0.0,2021,9,155919213.0,765660.0,3762902.0,15291.0,0.0
PSE,Asia,Palestine,2020,45,391888.0,4137.0,3518.0,29.0,7.969999999999998,2021,45,2727460.0,2102.0,28171.0,42.0,3.91
BRA,South America,Brazil,2020,14,34296.0,4643.0,1368.0,244.0,7.6499999999999995,2021,14,50571896.0,264739.0,1267454.0,11175.0,3.9399999999999995
BRA,South America,Brazil,2020,14,14552.0,1813.0,496.0,90.0,6.02,2021,14,50571896.0,264739.0,1267454.0,11175.0,3.9399999999999995
LKA,Asia,Sri Lanka,2020,41,29265.0,1233.0,91.0,0.0,6.82,2021,41,3660580.0,6033.0,92280.0,277.0,5.220000000000001
TUR,Asia,Turkey,2020,23,1001714.0,5276.0,27704.0,129.0,5.2700000000000005,2021,23,10492315.0,13426.0,94932.0,256.0,1.51
TUR,Asia,Turkey,2020,23,163942.0,839.0,4540.0,25.0,0.82,2021,23,10492315.0,13426.0,94932.0,256.0,1.51
KNA,North America,Saint Kitts and Nevis,2020,27,61.0,1.0,0.0,0.0,0.0,2021,27,1757.0,18.0,12.0,0.0,2.64
KNA,North America,Saint Kitts and Nevis,2020,27,45.0,0.0,0.0,0.0,0.0,2021,27,1757.0,18.0,12.0,0.0,2.64
KAZ,Asia,Kazakhstan,2020,30,536044.0,13017.0,4095.0,210.0,6.84,2021,30,4025776.0,34627.0,59766.0,365.0,8.83
PAK,Asia,Pakistan,2020,9,14.0,4.0,0.0,0.0,0.0,2021,9,4032491.0,8799.0,89256.0,259.0,7.280000000000001
CYP,Europe,Cyprus,2020,49,55958.0,1429.0,261.0,9.0,5.839999999999999,2021,49,400284.0,2522.0,1782.0,6.0,4.34
CYP,Europe,Cyprus,2020,49,20614.0,400.0,96.0,0.0,2.28,2021,49,400284.0,2522.0,1782.0,6.0,4.34
ARG,South America,Argentina,2020,53,8015415.0,47247.0,214944.0,744.0,5.959999999999999,2021,53,33271946.0,201989.0,702612.0,149.0,12.670000000000002
THA,Asia,Thailand,2020,49,7975.0,32.0,120.0,0.0,2.8899999999999997,2021,49,8513665.0,20665.0,83458.0,146.0,3.4
THA,Asia,Thailand,2020,49,20198.0,74.0,300.0,0.0,6.930000000000001,2021,49,8513665.0,20665.0,83458.0,146.0,3.4
LSO,Africa,Lesotho,2020,27,81.0,3.0,0.0,0.0,0.0,2021,27,45166.0,105.0,1316.0,0.0,4.86
LSO,Africa,Lesotho,2020,27,140.0,8.0,0.0,0.0,0.0,2021,27,45166.0,105.0,1316.0,0.0,4.86
DEU,Europe,Germany,2020,23,183410.0,221.0,8540.0,10.0,0.77,2021,23,7377636.0,5249.0,177032.0,188.0,1.29
DEU,Europe,Germany,2020,23,1106440.0,2040.0,51686.0,133.0,4.89,2021,23,7377636.0,5249.0,177032.0,188.0,1.29
LVA,Europe,Latvia,2020,30,8388.0,17.0,217.0,0.0,7.970000000000001,2021,30,968032.0,299.0,17835.0,7.0,7.21
FRA,Europe,France,2020,7,78.0,1.0,1.0,1.0,0.0,2021,7,23992836.0,131418.0,562960.0,2853.0,7.099999999999999
GIN,Africa,Guinea,2020,46,87532.0,185.0,518.0,1.0,6.950000000000001,2021,46,214953.0,34.0,2707.0,2.0,5.22
GUY,South America,Guyana,2020,50,40323.0,242.0,1077.0,3.0,6.799999999999999,2021,50,268279.0,335.0,7078.0,12.0,7.1499999999999995
VNM,Asia,Vietnam,2020,53,7267.0,25.0,175.0,0.0,5.959999999999999,2021,53,10140076.0,94802.0,190703.0,1387.0,6.16
MLT,Europe,Malta,2020,18,935.0,3.0,8.0,0.0,1.5699999999999998,2021,18,181414.0,143.0,2478.0,1.0,4.07
MLT,Europe,Malta,2020,18,2284.0,17.0,20.0,0.0,3.2600000000000002,2021,18,181414.0,143.0,2478.0,1.0,4.07
SVK,Europe,Slovakia,2020,45,497686.0,19332.0,1888.0,132.0,7.77,2021,45,898926.0,5060.0,13034.0,16.0,1.34
COL,South America,Colombia,2020,41,6147928.0,54600.0,190088.0,1104.0,7.720000000000001,2021,41,34762971.0,10077.0,885422.0,213.0,6.760000000000001
BLR,Europe,Belarus,2020,36,361553.0,820.0,3479.0,24.0,5.36,2021,36,1441202.0,3631.0,11305.0,35.0,3.4399999999999995
BLR,Europe,Belarus,2020,36,143530.0,320.0,1357.0,10.0,2.18,2021,36,1441202.0,3631.0,11305.0,35.0,3.4399999999999995
MOZ,Africa,Mozambique,2020,36,7737.0,156.0,46.0,1.0,2.2199999999999998,2021,36,589036.0,1469.0,7486.0,13.0,2.64
MOZ,Africa,Mozambique,2020,36,20969.0,425.0,126.0,3.0,5.789999999999999,2021,36,589036.0,1469.0,7486.0,13.0,2.64
OWID_EUR,,Europe,2020,19,10455834.0,161201.0,1022021.0,12107.0,0.0,2021,19,319884165.0,735277.0,7194703.0,16909.0,0.0
DJI,Africa,Djibouti,2020,25,31737.0,116.0,305.0,4.0,3.8800000000000003,2021,25,81057.0,15.0,1079.0,1.0,5.16
MAC,Asia,Macao,2020,14,116.0,4.0,0.0,0.0,0.0,2021,14,144.0,0.0,0.0,0.0,0.0
MAC,Asia,Macao,2020,14,168.0,2.0,0.0,0.0,0.0,2021,14,144.0,0.0,0.0,0.0,0.0
BLZ,North America,Belize,2020,52,72033.0,699.0,1573.0,15.0,5.41,2021,52,219699.0,257.0,4138.0,3.0,9.930000000000001
MLI,Africa,Mali,2020,19,4396.0,148.0,224.0,11.0,7.6000000000000005,2021,19,97989.0,186.0,3454.0,14.0,4.44
TCA,North America,Turks and Caicos Islands,2020,20,84.0,0.0,7.0,0.0,0.0,2021,20,16824.0,2.0,119.0,0.0,0.0
TCA,North America,Turks and Caicos Islands,2020,39,4724.0,13.0,35.0,0.0,0.0,2021,39,19708.0,30.0,154.0,1.0,0.0
GIB,Europe,Gibraltar,2020,25,1232.0,0.0,0.0,0.0,0.0,2021,25,30205.0,9.0,658.0,0.0,0.0
SWE,Europe,Sweden,2020,30,526241.0,1384.0,39621.0,78.0,5.460000000000001,2021,30,7669550.0,2512.0,102546.0,5.0,8.96
SYR,Asia,Syria,2020,36,14846.0,339.0,617.0,18.0,4.77,2021,36,112945.0,508.0,8103.0,20.0,4.96
SYR,Asia,Syria,2020,36,5468.0,137.0,221.0,6.0,1.95,2021,36,112945.0,508.0,8103.0,20.0,4.96
CYP,Europe,Cyprus,2020,31,6401.0,37.0,114.0,0.0,10.620000000000001,2021,31,705519.0,5217.0,2868.0,21.0,6.47
CYP,Europe,Cyprus,2020,31,1114.0,30.0,19.0,0.0,1.9,2021,31,705519.0,5217.0,2868.0,21.0,6.47
TWN,Asia,Taiwan,2020,40,2050.0,4.0,28.0,0.0,4.84,2021,40,81031.0,42.0,4209.0,1.0,4.93
TWN,Asia,Taiwan,2020,40,1549.0,3.0,21.0,0.0,3.68,2021,40,81031.0,42.0,4209.0,1.0,4.93
CUB,North America,Cuba,2020,27,9431.0,28.0,344.0,0.0,4.42,2021,27,591926.0,9735.0,3961.0,53.0,4.07
CUB,North America,Cuba,2020,27,7013.0,11.0,258.0,0.0,2.5100000000000002,2021,27,591926.0,9735.0,3961.0,53.0,4.07
DEU,Europe,Germany,2020,50,8815685.0,152461.0,143416.0,3061.0,7.740000000000001,2021,50,44540252.0,350902.0,730768.0,2599.0,6.85
LBY,Africa,Libya,2020,18,305.0,0.0,11.0,1.0,0.0,2021,18,1058574.0,2756.0,18082.0,82.0,4.8
LBY,Africa,Libya,2020,18,126.0,2.0,6.0,0.0,0.0,2021,18,1058574.0,2756.0,18082.0,82.0,4.8
THA,Asia,Thailand,2020,20,21126.0,21.0,392.0,0.0,3.4400000000000004,2021,20,633200.0,17871.0,3389.0,183.0,8.81
LSO,Africa,Lesotho,2020,26,115.0,20.0,0.0,0.0,0.0,2021,26,78059.0,158.0,2303.0,0.0,8.58
GAB,Africa,Gabon,2020,33,56539.0,302.0,357.0,0.0,6.54,2021,33,178622.0,102.0,1155.0,0.0,8.63
BDI,Africa,Burundi,2020,31,395.0,8.0,1.0,0.0,0.67,2021,31,47014.0,952.0,60.0,1.0,8.2
BDI,Africa,Burundi,2020,31,2278.0,26.0,6.0,0.0,4.0200000000000005,2021,31,47014.0,952.0,60.0,1.0,8.2
OWID_UMC,,Upper middle income,2020,6,189062.0,24928.0,3991.0,545.0,0.0,2021,6,184442744.0,844945.0,5230645.0,28925.0,0.0
